set_id,set_kind,target_id,positive_target,family,params,core_rank,best_branch_rank,legacy_multi_branch_rank,final_rank,core_score,branch_score,branch_confidence,branch_member_count,support_ratio,applied_weight,bonus,positive_rescue_3,positive_rescue_5,false_boost_count,false_boost_rank_gain_sum,false_boost_mean_rank_gain,top3_false_boost,top5_false_boost
aoko_set_02,cohesive,C021,Vilio,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",6,6,6,6,65.12462243012197,65.12462243012197,0.8615,3,1.0,0.6461250000000001,0.0,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C015,Tyril I Lister,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",12,12,12,12,54.625844288809375,54.625844288809375,0.8615,3,1.0,0.6461250000000001,0.0,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C019,缘,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",4,1,1,1,62.19812946039798,72.79372001488095,0.7763,2,0.5,0.4116952456763377,4.362154256413748,True,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C024,Allan Melville,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",4,1,1,2,61.42491083566408,72.00130930059524,0.7685,2,0.5,0.4075586710063963,4.310502902401433,True,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C022,光森壱哉,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",4,3,4,4,61.08536367272348,62.99827008928571,0.7922,2,0.5,0.42012749404198724,0.8036645791271273,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C025,平重衡,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",7,5,8,7,56.583898898809515,59.01643191964286,0.7682,2,0.5,0.40739957198062937,0.9910129115162529,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C026,YOFY,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",9,6,11,9,55.16792816964284,57.68702108134921,0.7763,2,0.5,0.4116952456763377,1.0370985751664732,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C005,杨,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",26,9,25,26,47.07467806015788,53.88262605406745,0.7919,2,0.5,0.4199683950162203,2.8591229923560997,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C001,柳爱时,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",26,25,25,26,43.95319307947433,50.06267921401515,0.7763,2,0.5,0.4116952456763377,2.5152463951159603,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C014,Impey Barbicane,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",26,26,26,26,45.02868347783506,50.065084099927844,0.788,2,0.5,0.41790010768124963,2.1047123622984873,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C026,YOFY,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",26,9,25,26,47.31248916419505,54.4113994295635,0.7961,2,0.5,0.4221957813769579,2.9971299664121416,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C025,平重衡,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",25,1,16,23,52.67477838517184,61.501337053571426,0.788,2,0.5,0.41790010768124963,3.688619817979054,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C001,柳爱时,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",25,12,22,23,51.629930327969134,58.77603659361471,0.7448,2,0.5,0.3949898479708055,2.8226394274505675,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C019,缘,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",13,1,9,10,58.81802027836134,65.50963913690477,0.7486,2,0.5,0.39700510229718716,2.6566068294698204,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C015,Tyril I Lister,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",16,13,21,19,58.363903486721604,55.35267857142857,0.7685,2,0.5,0.4075586710063963,0.0,False,False,2,13.0,6.5,0,0
aoko_set_05,mixed,C022,光森壱哉,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",22,13,21,22,52.45234833829366,56.59877008928571,0.7646,2,0.5,0.4054903836714257,1.68133414667331,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C021,Vilio,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",17,11,17,17,56.80150966765872,59.02620287698412,0.7685,2,0.5,0.4075586710063963,0.9066930077896154,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C005,杨,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",25,9,20,25,49.420058047902764,57.44745089285714,0.8,2,0.5,0.42426406871192857,3.405734349549368,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C014,Impey Barbicane,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",25,21,25,25,48.31190586029634,56.05261656746032,0.7724,2,0.5,0.409626958341367,3.1708037823760318,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C024,Allan Melville,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",13,8,15,16,54.756802450396826,55.44218191964285,0.7961,2,0.5,0.4221957813769579,0.2893643205580492,False,False,3,22.0,7.333333333333333,0,1
aoko_set_06,mixed,C025,平重衡,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",23,8,17,23,52.35255517915499,57.73344754464286,0.7961,2,0.5,0.4221957813769579,2.271790056752457,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C021,Vilio,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 0.75, ""support_mode"": ""sqrt""}",10,2,5,7,56.2661461715368,64.50756448412699,0.7802,2,0.5,0.4137635330113083,3.4099983580414097,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C019,缘,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",1,1,1,1,70.21761782140037,70.21761782140037,0.8764,3,1.0,0.8764,0.0,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C024,Allan Melville,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",2,2,2,2,65.13646882379743,65.13646882379743,0.8705,3,1.0,0.8705,0.0,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C015,Tyril I Lister,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",10,10,10,10,55.56809218511428,55.56809218511428,0.8912,3,1.0,0.8912,0.0,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C005,杨,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",13,13,13,13,56.74905204405841,56.74905204405841,0.8734,3,1.0,0.8734,0.0,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C001,柳爱时,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",11,7,9,9,57.795533986332735,59.15574506222943,0.7526,2,0.6666666666666666,0.6144953268062067,0.8358433496085603,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C014,Impey Barbicane,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",12,12,12,12,58.821876950370644,58.821876950370644,0.8556,3,1.0,0.8556,0.0,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C021,Vilio,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",6,6,6,6,65.12462243012197,65.12462243012197,0.8615,3,1.0,0.8615,0.0,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C015,Tyril I Lister,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",12,12,12,12,54.625844288809375,54.625844288809375,0.8615,3,1.0,0.8615,0.0,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C019,缘,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",4,1,1,1,62.19812946039798,72.79372001488095,0.7763,2,0.5,0.5489269942351169,5.816205675218331,True,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C024,Allan Melville,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",4,1,1,2,61.42491083566408,72.00130930059524,0.7685,2,0.5,0.5434115613418617,5.747337203201911,True,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C022,光森壱哉,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",4,3,4,4,61.08536367272348,62.99827008928571,0.7922,2,0.5,0.560169992055983,1.071552772169503,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C025,平重衡,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",7,5,8,7,56.583898898809515,59.01643191964286,0.7682,2,0.5,0.5431994293075059,1.3213505486883372,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C026,YOFY,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",9,6,11,11,55.16792816964284,57.68702108134921,0.7763,2,0.5,0.5489269942351169,1.3827981002219643,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C005,杨,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",26,9,25,26,47.07467806015788,53.88262605406745,0.7919,2,0.5,0.5599578600216271,3.8121639898081328,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C001,柳爱时,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",26,25,25,25,43.95319307947433,50.06267921401515,0.7763,2,0.5,0.5489269942351169,3.3536618601546135,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C014,Impey Barbicane,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",26,26,26,26,45.02868347783506,50.065084099927844,0.788,2,0.5,0.5572001435749995,2.8062831497313163,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C026,YOFY,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",26,9,25,25,47.31248916419505,54.4113994295635,0.7961,2,0.5,0.5629277085026105,3.996173288549522,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C025,平重衡,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",25,1,16,21,52.67477838517184,61.501337053571426,0.788,2,0.5,0.5572001435749995,4.918159757305405,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C001,柳爱时,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",25,12,22,23,51.629930327969134,58.77603659361471,0.7448,2,0.5,0.5266531306277407,3.763519236600757,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C019,缘,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",13,1,9,9,58.81802027836134,65.50963913690477,0.7486,2,0.5,0.5293401363962495,3.542142439293094,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C015,Tyril I Lister,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",16,13,21,19,58.363903486721604,55.35267857142857,0.7685,2,0.5,0.5434115613418617,0.0,False,False,3,18.0,6.0,0,0
aoko_set_05,mixed,C022,光森壱哉,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",22,13,21,21,52.45234833829366,56.59877008928571,0.7646,2,0.5,0.5406538448952343,2.24177886223108,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C021,Vilio,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",17,11,17,17,56.80150966765872,59.02620287698412,0.7685,2,0.5,0.5434115613418617,1.2089240103861538,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C005,杨,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",25,9,20,24,49.420058047902764,57.44745089285714,0.8,2,0.5,0.5656854249492381,4.540979132732491,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C014,Impey Barbicane,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",25,21,25,25,48.31190586029634,56.05261656746032,0.7724,2,0.5,0.5461692777884893,4.227738376501376,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C024,Allan Melville,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",13,8,15,16,54.756802450396826,55.44218191964285,0.7961,2,0.5,0.5629277085026105,0.38581909407739895,False,False,4,28.0,7.0,0,1
aoko_set_06,mixed,C025,平重衡,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",23,8,17,23,52.35255517915499,57.73344754464286,0.7961,2,0.5,0.5629277085026105,3.0290534090032764,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C021,Vilio,Gated Rescue,"{""confidence_threshold"": 0.55, ""lambda"": 1.0, ""support_mode"": ""sqrt""}",10,2,5,5,56.2661461715368,64.50756448412699,0.7802,2,0.5,0.5516847106817444,4.546664477388546,False,True,0,0.0,0.0,0,0
aoko_set_01,cohesive,C019,缘,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",1,1,1,1,70.21761782140037,70.21761782140037,0.8764,3,1.0,0.17528,0.0,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C024,Allan Melville,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",2,2,2,2,65.13646882379743,65.13646882379743,0.8705,3,1.0,0.17410000000000003,0.0,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C015,Tyril I Lister,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",10,10,10,10,55.56809218511428,55.56809218511428,0.8912,3,1.0,0.17824,0.0,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C005,杨,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",13,13,13,13,56.74905204405841,56.74905204405841,0.8734,3,1.0,0.17468,7.105427357601002e-15,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C001,柳爱时,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",11,7,9,9,57.795533986332735,59.15574506222943,0.7526,2,0.6666666666666666,0.12289906536124134,0.16716866992170765,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C014,Impey Barbicane,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",12,12,12,12,58.821876950370644,58.821876950370644,0.8556,3,1.0,0.17112000000000002,0.0,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C021,Vilio,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",6,6,6,6,65.12462243012197,65.12462243012197,0.8615,3,1.0,0.1723,0.0,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C015,Tyril I Lister,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",12,12,12,12,54.625844288809375,54.625844288809375,0.8615,3,1.0,0.1723,0.0,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C019,缘,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",4,1,1,3,62.19812946039798,72.79372001488095,0.7763,2,0.5,0.10978539884702339,1.1632411350436627,True,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C024,Allan Melville,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",4,1,1,4,61.42491083566408,72.00130930059524,0.7685,2,0.5,0.10868231226837236,1.1494674406403789,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C022,光森壱哉,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",4,3,4,4,61.08536367272348,62.99827008928571,0.7922,2,0.5,0.1120339984111966,0.2143105544339008,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C025,平重衡,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",7,5,8,7,56.583898898809515,59.01643191964286,0.7682,2,0.5,0.10863988586150118,0.26427010973766585,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C026,YOFY,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",9,6,11,9,55.16792816964284,57.68702108134921,0.7763,2,0.5,0.10978539884702339,0.27655962004438805,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C005,杨,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",26,9,25,26,47.07467806015788,53.88262605406745,0.7919,2,0.5,0.11199157200432541,0.7624327979616226,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C001,柳爱时,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",26,25,25,26,43.95319307947433,50.06267921401515,0.7763,2,0.5,0.10978539884702339,0.6707323720309191,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C014,Impey Barbicane,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",26,26,26,26,45.02868347783506,50.065084099927844,0.788,2,0.5,0.1114400287149999,0.5612566299462642,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C026,YOFY,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",26,9,25,26,47.31248916419505,54.4113994295635,0.7961,2,0.5,0.11258554170052211,0.7992346577099028,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C025,平重衡,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",25,1,16,25,52.67477838517184,61.501337053571426,0.788,2,0.5,0.1114400287149999,0.9836319514610778,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C001,柳爱时,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",25,12,22,24,51.629930327969134,58.77603659361471,0.7448,2,0.5,0.10533062612554814,0.7527038473201486,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C019,缘,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",13,1,9,13,58.81802027836134,65.50963913690477,0.7486,2,0.5,0.10586802727924992,0.7084284878586189,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C015,Tyril I Lister,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",16,13,21,17,58.363903486721604,55.35267857142857,0.7685,2,0.5,0.10868231226837236,-0.32726688655417746,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C022,光森壱哉,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",22,13,21,22,52.45234833829366,56.59877008928571,0.7646,2,0.5,0.10813076897904686,0.44835577244621305,False,False,0,0.0,0.0,0,0
aoko_set_05,mixed,C021,Vilio,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",17,11,17,17,56.80150966765872,59.02620287698412,0.7685,2,0.5,0.10868231226837236,0.24178480207723396,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C005,杨,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",25,9,20,25,49.420058047902764,57.44745089285714,0.8,2,0.5,0.11313708498984763,0.9081958265464962,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C014,Impey Barbicane,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",25,21,25,25,48.31190586029634,56.05261656746032,0.7724,2,0.5,0.10923385555769788,0.8455476753002742,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C024,Allan Melville,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",13,8,15,15,54.756802450396826,55.44218191964285,0.7961,2,0.5,0.11258554170052211,0.07716381881547818,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C025,平重衡,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",23,8,17,23,52.35255517915499,57.73344754464286,0.7961,2,0.5,0.11258554170052211,0.605810681800655,False,False,0,0.0,0.0,0,0
aoko_set_06,mixed,C021,Vilio,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.2, ""support_mode"": ""sqrt""}",10,2,5,9,56.2661461715368,64.50756448412699,0.7802,2,0.5,0.11033694213634888,0.9093328954777036,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C019,缘,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",1,1,1,1,70.21761782140037,70.21761782140037,0.8764,3,1.0,0.26292,0.0,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C024,Allan Melville,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",2,2,2,2,65.13646882379743,65.13646882379743,0.8705,3,1.0,0.26115,0.0,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C015,Tyril I Lister,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",10,10,10,10,55.56809218511428,55.56809218511428,0.8912,3,1.0,0.26736,0.0,False,False,0,0.0,0.0,0,0
aoko_set_01,cohesive,C005,杨,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",13,13,13,13,56.74905204405841,56.74905204405841,0.8734,3,1.0,0.26202,7.105427357601002e-15,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C001,柳爱时,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",11,7,9,9,57.795533986332735,59.15574506222943,0.7526,2,0.6666666666666666,0.184348598041862,0.2507530048825686,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C014,Impey Barbicane,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",12,12,12,12,58.821876950370644,58.821876950370644,0.8556,3,1.0,0.25668,7.105427357601002e-15,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C021,Vilio,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",6,6,6,6,65.12462243012197,65.12462243012197,0.8615,3,1.0,0.25845,0.0,False,False,0,0.0,0.0,0,0
aoko_set_02,cohesive,C015,Tyril I Lister,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",12,12,12,12,54.625844288809375,54.625844288809375,0.8615,3,1.0,0.25845,-7.105427357601002e-15,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C019,缘,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",4,1,1,2,62.19812946039798,72.79372001488095,0.7763,2,0.5,0.16467809827053506,1.744861702565501,True,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C024,Allan Melville,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",4,1,1,4,61.42491083566408,72.00130930059524,0.7685,2,0.5,0.16302346840255852,1.7242011609605754,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C022,光森壱哉,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",4,3,4,4,61.08536367272348,62.99827008928571,0.7922,2,0.5,0.16805099761679487,0.32146583165084763,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C025,平重衡,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",7,5,8,7,56.583898898809515,59.01643191964286,0.7682,2,0.5,0.16295982879225177,0.39640516460649877,False,False,0,0.0,0.0,0,0
aoko_set_03,cohesive,C026,YOFY,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",9,6,11,9,55.16792816964284,57.68702108134921,0.7763,2,0.5,0.16467809827053506,0.41483943006659274,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C005,杨,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",26,9,25,26,47.07467806015788,53.88262605406745,0.7919,2,0.5,0.16798735800648812,1.143649196942441,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C001,柳爱时,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",26,25,25,26,43.95319307947433,50.06267921401515,0.7763,2,0.5,0.16467809827053506,1.0060985580463822,False,False,0,0.0,0.0,0,0
aoko_set_04,mixed,C014,Impey Barbicane,Dynamic Blend,"{""confidence_threshold"": 0.55, ""max_branch_weight"": 0.3, ""support_mode"": ""sqrt""}",26,26,26,26,45.02868347783506,50.065084099927844,0.788,2,0.5,0.16716004307249985,0.8418849449193928,False,False,0,0.0,0.0,0,0
