character_id,core_tag_1,core_tag_2,core_tag_3,tag_count,migration_status,review_status,source_basis,locked_anchor,confidence,notes,schema_version
C121,阳光,少年感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C122,毒舌,精英感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C123,冷感,强者感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C124,色气,腹黑,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C125,成熟可靠,神秘系,宿命感,3,MIGRATION_READY,HUMAN_CALIBRATED,v6_6b_1_human_review,false,HUMAN_CONFIRMED,Spoiler-safe public Core Tags; existing stable identity; Reviewer KEEP,6.6B.1
C126,冷感,精英感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C127,温柔,脆弱感,治愈系,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C128,毒舌,傲娇,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C129,危险系,疯感,刺激型,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C130,成熟可靠,温柔,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C131,阳光,少年感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C132,神秘系,非人感,宿命感,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C133,少年感,温柔,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C134,热血,阳光,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C135,成熟可靠,强者感,强守护,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C136,精英感,危险系,强占有,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C137,傲娇,强者感,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C138,温柔,天然,治愈系,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C139,冷感,温柔,低表达,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; heat threshold narrowed by human review,6.6B.1
C140,毒舌,理性沉稳,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C141,冷感,神秘系,高拉扯,3,MIGRATION_READY,HUMAN_CALIBRATED,v6_6b_1_human_review,false,HUMAN_CONFIRMED,Spoiler-safe public Core Tags; existing stable identity; Reviewer KEEP,6.6B.1
C142,温柔,脆弱感,救赎感,3,MIGRATION_READY,HUMAN_CALIBRATED,v6_6b_1_human_review,false,HUMAN_CONFIRMED,Spoiler-safe public Core Tags; existing stable identity; Reviewer KEEP,6.6B.1
C163,阳光,成熟可靠,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C164,冷感,强者感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C165,色气,精英感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C166,冷感,天然,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C167,天然,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C186,阳光,成熟可靠,强守护,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→阳光; strict heat threshold,6.6B.1
C187,阳光,少年感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C188,天然,脆弱感,治愈系,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C189,理性沉稳,精英感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C190,成熟可靠,冷感,强守护,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C191,冷感,神秘系,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C192,阳光,腹黑,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C193,傲娇,少年感,欢喜冤家,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→少年感; strict heat threshold,6.6B.1
C194,温柔,脆弱感,治愈系,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C195,温柔,成熟可靠,强守护,3,MIGRATION_READY,HUMAN_CALIBRATED,v6_6b_1_human_review,false,HUMAN_CONFIRMED,Spoiler-safe public Core Tags; existing stable identity; Reviewer KEEP,6.6B.1
C196,阳光,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C197,成熟可靠,温柔,强守护,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C198,冷感,强者感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Spoiler-safe public Core Tags; existing stable identity,6.6B.1
C199,神秘系,色气,高拉扯,3,MIGRATION_READY,HUMAN_CALIBRATED,v6_6b_1_human_review,false,HUMAN_CONFIRMED,Spoiler-safe public Core Tags; existing stable identity; Reviewer KEEP,6.6B.1
C319,色气,精英感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Reviewer-approved roster creation; spoiler-safe public Core Tags,6.6B.1
C320,色气,脆弱感,高依赖,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Reviewer-approved roster creation; spoiler-safe public Core Tags,6.6B.1
C321,温柔,成熟可靠,高奉献,3,MIGRATION_READY,AUTO_PASS,v6_6b_public_evidence_auto_pass,false,A,Reviewer-approved roster creation; spoiler-safe public Core Tags,6.6B.1
C322,傲娇,少年感,欢喜冤家,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→少年感; strict heat threshold,6.6B.1
C098,成熟可靠,温柔,强守护,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C099,温柔,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C100,冷感,强者感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C101,热血,阳光,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C102,温柔,理性沉稳,高奉献,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C154,阳光,腹黑,直球主动,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→腹黑; strict heat threshold,6.6C
C155,冷感,少年感,高依赖,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C156,成熟可靠,理性沉稳,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C158,温柔,脆弱感,救赎感,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C159,色气,腹黑,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C160,傲娇,毒舌,欢喜冤家,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→毒舌; strict heat threshold,6.6C
C162,天然,少年感,治愈系,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C168,阳光,少年感,陪伴成长,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→少年感; strict heat threshold,6.6C
C169,冷感,脆弱感,救赎感,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C170,成熟可靠,强者感,强守护,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C171,色气,神秘系,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C172,理性沉稳,精英感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C174,成熟可靠,强者感,高奉献,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C175,毒舌,脆弱感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C176,冷感,强者感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C177,热血,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C178,阳光,成熟可靠,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C179,危险系,强者感,强占有,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C180,热血,阳光,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C182,温柔,成熟可靠,强守护,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C183,温柔,理性沉稳,高奉献,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C184,少年感,阳光,陪伴成长,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→阳光; strict heat threshold,6.6C
C200,傲娇,热血,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C201,冷感,精英感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C202,阳光,少年感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C203,色气,非人感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C204,温柔,天然,治愈系,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C206,阳光,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C207,强者感,冷感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C208,温柔,脆弱感,救赎感,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C209,腹黑,色气,强占有,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C210,冷感,神秘系,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C261,成熟可靠,温柔,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C262,理性沉稳,精英感,强守护,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C263,色气,年上感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C264,腹黑,色气,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C265,阳光,少年感,直球主动,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→少年感; strict heat threshold,6.6C
C266,温柔,理性沉稳,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C267,成熟可靠,理性沉稳,强守护,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→理性沉稳; strict heat threshold,6.6C
C268,温柔,天然,治愈系,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C269,阳光,少年感,陪伴成长,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→阳光; strict heat threshold,6.6C
C270,温柔,精英感,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C271,傲娇,少年感,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C272,色气,少年感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C274,傲娇,危险系,强占有,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C275,疯感,脆弱感,高依赖,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C276,色气,腹黑,刺激型,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C277,冷感,低表达,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C278,理性沉稳,控制型,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C279,傲娇,脆弱感,救赎感,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C280,精英感,控制型,强占有,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C281,阳光,色气,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C282,傲娇,强者感,欢喜冤家,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→傲娇; strict heat threshold,6.6C
C284,温柔,成熟可靠,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C285,少年感,阳光,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C286,冷感,精英感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C287,阳光,少年感,直球主动,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→阳光; strict heat threshold,6.6C
C288,理性沉稳,温柔,治愈系,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C289,色气,腹黑,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C290,神秘系,冷感,宿命感,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C291,成熟可靠,强者感,强守护,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C293,热血,强者感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C294,温柔,成熟可靠,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C295,少年感,阳光,陪伴成长,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→阳光; strict heat threshold,6.6C
C296,理性沉稳,精英感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C297,冷感,强者感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C298,阳光,热血,直球主动,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C299,色气,神秘系,刺激型,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C301,阳光,成熟可靠,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C302,冷感,精英感,慢热,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C303,天然,少年感,治愈系,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C304,反差萌,色气,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C305,温柔,理性沉稳,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C306,冷感,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C307,成熟可靠,年上感,强守护,3,MIGRATION_READY,AUTO_PASS,v6_6c_public_evidence_auto_pass,false,A,v6.6C all-remaining AUTO_PASS,6.6C
C308,阳光,少年感,直球主动,3,MIGRATION_READY,HUMAN_CALIBRATED,human_heat_tag_audit,false,A,热血→少年感; strict heat threshold,6.6C
C104,神秘系,腹黑,宿命感,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C157,冷感,精英感,高拉扯,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C161,神秘系,非人感,宿命感,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C173,温柔,天然,治愈系,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_manual_modification,false,HUMAN_CONFIRMED,review_action=MANUAL_MODIFICATION,6.6C.1
C181,理性沉稳,神秘系,高拉扯,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C185,色气,神秘系,宿命感,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C205,神秘系,腹黑,刺激型,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C211,非人感,危险系,宿命感,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C273,天然,少年感,治愈系,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C283,温柔,脆弱感,高依赖,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C292,危险系,神秘系,高情绪浓度,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C300,成熟可靠,神秘系,宿命感,3,MIGRATION_READY,HUMAN_CALIBRATED,v6.6C.1_reviewer_keep,false,HUMAN_CONFIRMED,review_action=KEEP,6.6C.1
C323,精英感,疯感,唯一例外,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C324,温柔,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C325,冷感,脆弱感,治愈系,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C326,温柔,少年感,陪伴成长,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C327,腹黑,精英感,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C328,理性沉稳,成熟可靠,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C329,冷感,脆弱感,救赎感,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C330,热血,阳光,并肩恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C331,神秘系,腹黑,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C332,冷感,精英感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C333,成熟可靠,理性沉稳,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C334,温柔,成熟可靠,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C335,理性沉稳,神秘系,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C337,强者感,成熟可靠,强守护,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C338,热血,少年感,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C339,色气,腹黑,高拉扯,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C340,神秘系,脆弱感,救赎感,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C341,阳光,色气,直球主动,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C342,傲娇,少年感,欢喜冤家,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C343,理性沉稳,成熟可靠,慢热,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C344,精英感,理性沉稳,稳定恋爱,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
C345,神秘系,色气,宿命感,3,MIGRATION_READY,AUTO_PASS,v6.7.1_public_roster_fast_track,false,A,identity+mapping+appearance resolved in v6.7.1,6.7.1
